created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,possibly_sensitive,extended_entities.media,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,user.entities.url.urls
Tue Feb 24 18:48:24 +0000 2015,570294189143031808,570294189143031808,@VirginAmerica did you know that suicide is the second leading cause of death among teens 10-24,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,2892845505,2892845505,kery,fIoralhearts,,"shine until tomorrow, let it be 🌻                  check out my poshmark closet! link below",https://t.co/z9r3TVda4M,[],False,2430,206,53,Wed Nov 26 02:43:44 +0000 2014,49111,,,True,False,99802,,False,False,False,FF001A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1228883201742925825/VDyJ7ACY_normal.jpg,https://pbs.twimg.com/profile_images/1228883201742925825/VDyJ7ACY_normal.jpg,https://pbs.twimg.com/profile_banners/2892845505/1581823685,FFFF02,000000,000000,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/z9r3TVda4M', 'expanded_url': 'https://posh.mk/Fvjc89CEbab', 'display_url': 'posh.mk/Fvjc89CEbab', 'indices': [0, 23]}]"
Tue Feb 24 00:13:09 +0000 2015,570013523650048002,570013523650048002,@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",570002415992373249,570002415992373249,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,137780518,137780518,Greg Murat,papamurat,,,,[],False,11,3,0,Tue Apr 27 18:59:21 +0000 2010,0,,,False,False,3,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1020496084152537091/rSSsxUaq_normal.jpg,https://pbs.twimg.com/profile_images/1020496084152537091/rSSsxUaq_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 16:18:51 +0000 2015,570256553502068736,570256553502068736,@VirginAmerica you guys messed up my seating.. I reserved seating with my friends and you guys gave my seat away ... 😡 I want free internet,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,34774075,34774075,vbt,vblairt,,@wecook.youclean,,[],False,209,188,0,Thu Apr 23 23:43:38 +0000 2009,4854,,,True,False,12485,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1329977296493527042/LD2AoUy2_normal.jpg,https://pbs.twimg.com/profile_images/1329977296493527042/LD2AoUy2_normal.jpg,https://pbs.twimg.com/profile_banners/34774075/1595049205,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 19:28:46 +0000 2015,569941957490774016,569941957490774016,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569941773256163328,569941773256163328,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,21201981,21201981,Taylor Lumsden,TaylorLumsden,"Dallas, Texas","Photojournalist, Still photographer, music fanatic, and lover of life.",,[],False,1511,899,105,Wed Feb 18 14:49:23 +0000 2009,2429,,,True,True,11038,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/555198964232757248/zUxYAcam_normal.jpeg,https://pbs.twimg.com/profile_images/555198964232757248/zUxYAcam_normal.jpeg,https://pbs.twimg.com/profile_banners/21201981/1433332191,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 20:00:17 +0000 2015,569949891163615232,569949891163615232,@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569948565939888129,569948565939888129,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,851288726,851288726,Matthew S,seimatrun,Los Angeles,Marketing nerd.,,[],False,50,355,0,Fri Sep 28 15:46:33 +0000 2012,146,,,False,False,151,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/424042770651566082/coenXbKG_normal.jpeg,https://pbs.twimg.com/profile_images/424042770651566082/coenXbKG_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 18:15:00 +0000 2015,569923394990419968,569923394990419968,@VirginAmerica Can't bring up my reservation online using booking code,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,76216101,76216101,Serena lal,serenaklal,Chicago,Returning to the Internet. But from the Midwest.,,[],False,30,58,1,Tue Sep 22 01:44:21 +0000 2009,52,,,False,False,22,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1296129605913509889/flWvSUhs_normal.jpg,https://pbs.twimg.com/profile_images/1296129605913509889/flWvSUhs_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 18:29:19 +0000 2015,569926998824394752,569926998824394752,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,False,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,28006905,28006905,Jesse Atkinson,jsatk,"The Sunset, San Francisco, CA",Elder millennial. Married to @lcatk.,https://t.co/uI9mFbOjcT,[],False,1326,532,0,Wed Apr 01 00:32:33 +0000 2009,80336,,,True,False,80069,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1284527928722644992/hcxZSqZR_normal.jpg,https://pbs.twimg.com/profile_images/1284527928722644992/hcxZSqZR_normal.jpg,https://pbs.twimg.com/profile_banners/28006905/1593050445,666666,FFFFFF,F9F9F9,252525,True,True,False,False,False,False,False,none,False,"[{'id': 569926998420496384, 'id_str': '569926998420496384', 'indices': [97, 119], 'media_url': 'http://pbs.twimg.com/media/B-jJleDCIAA3elL.png', 'media_url_https': 'https://pbs.twimg.com/media/B-jJleDCIAA3elL.png', 'url': 'http://t.co/pX8hQOKS3R', 'display_url': 'pic.twitter.com/pX8hQOKS3R', 'expanded_url': 'https://twitter.com/jsatk/status/569926998824394752/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1335, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 782, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 443, 'resize': 'fit'}}}]",,,,,5c92ab5379de3839,https://api.twitter.com/1.1/geo/id/5c92ab5379de3839.json,neighborhood,South Beach,"South Beach, San Francisco",US,United States,[],Polygon,"[[[-122.401378, 37.7776245], [-122.3809835, 37.7776245], [-122.3809835, 37.798014], [-122.401378, 37.798014]]]","[{'url': 'https://t.co/uI9mFbOjcT', 'expanded_url': 'https://jsatk.us', 'display_url': 'jsatk.us', 'indices': [0, 23]}]"
Mon Feb 23 17:26:37 +0000 2015,569911218942517248,569911218942517248,@VirginAmerica why is flight 345 redirected?,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,33402031,33402031,yazdan aghaghiri,yazdanagh,,,,[],False,9,27,0,Mon Apr 20 03:14:42 +0000 2009,31,,,False,False,21,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/487002788946132992/Y1or6Y5V_normal.jpeg,https://pbs.twimg.com/profile_images/487002788946132992/Y1or6Y5V_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 19:24:18 +0000 2015,569940834994401280,569940834994401280,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",569197365099438081,569197365099438081,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,39253095,39253095,Campus Movie Fest,campusmoviefest,USA,The World's Largest Student Film Festival,https://t.co/asejtqcOTP,[],False,4837,887,99,Mon May 11 13:44:25 +0000 2009,4306,,,True,False,12323,,False,False,False,E8E8E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1299427168301101056/Va_bDd81_normal.jpg,https://pbs.twimg.com/profile_images/1299427168301101056/Va_bDd81_normal.jpg,https://pbs.twimg.com/profile_banners/39253095/1598987040,1B95E0,000000,410909,877F63,False,False,False,False,False,False,False,none,False,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/asejtqcOTP', 'expanded_url': 'https://linktr.ee/cmf2021', 'display_url': 'linktr.ee/cmf2021', 'indices': [0, 23]}]"
Mon Feb 23 17:18:42 +0000 2015,569909224521641984,569909224521641984,@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,309921725,309921725,Andrew Horner,ColorCartel,"Austin, TX",Mormon graffiti artist.  Spirited driver. Color Cartel offers graphic design and live event painting from a mural artist and graffiti artist.,https://t.co/bl2L2ueCm7,[],False,94,40,7,Thu Jun 02 22:08:35 +0000 2011,161,,,False,False,805,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1219945636868562944/MROCQvbu_normal.jpg,https://pbs.twimg.com/profile_images/1219945636868562944/MROCQvbu_normal.jpg,https://pbs.twimg.com/profile_banners/309921725/1579692614,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,False,"[{'id': 569909223882907648, 'id_str': '569909223882907648', 'indices': [109, 131], 'media_url': 'http://pbs.twimg.com/media/B-i5a2vCYAAb6J3.png', 'media_url_https': 'https://pbs.twimg.com/media/B-i5a2vCYAAb6J3.png', 'url': 'http://t.co/AvyqdMpi1Y', 'display_url': 'pic.twitter.com/AvyqdMpi1Y', 'expanded_url': 'https://twitter.com/ColorCartel/status/569909224521641984/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 423, 'resize': 'fit'}, 'large': {'w': 1650, 'h': 1026, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 746, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,"[{'url': 'https://t.co/bl2L2ueCm7', 'expanded_url': 'http://colorcartel.com', 'display_url': 'colorcartel.com', 'indices': [0, 23]}]"
Tue Feb 24 19:15:48 +0000 2015,570301083672813571,570301083672813571,@VirginAmerica I didn't today... Must mean I need to take another trip!,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",570299878011752451,570299878011752451,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,41294878,41294878,Yvonna Lynn,yvonnalynn,,IG:yvonnalynn Gamer.Actress.Cosplayer https://t.co/MUvEcdzjwv Trick is to be happy when your dreams seem to fail. Its a matter of POV. Focus on the good you create!,https://t.co/f2mHmnDI7K,"[{'url': 'https://t.co/MUvEcdzjwv', 'expanded_url': 'http://Twitch.tv/Yvonna', 'display_url': 'Twitch.tv/Yvonna', 'indices': [38, 61]}]",False,1758,140,62,Wed May 20 04:20:08 +0000 2009,13391,,,False,False,19004,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/721118513595752448/z0mT7h77_normal.jpg,https://pbs.twimg.com/profile_images/721118513595752448/z0mT7h77_normal.jpg,https://pbs.twimg.com/profile_banners/41294878/1593737416,981CEB,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/f2mHmnDI7K', 'expanded_url': 'https://www.twitch.tv/videos/445488260', 'display_url': 'twitch.tv/videos/4454882…', 'indices': [0, 23]}]"
Mon Feb 23 23:58:00 +0000 2015,570009713447825408,570009713447825408,@VirginAmerica @ladygaga @carrieunderwood All were entertaining,False,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",569986173306851328,569986173306851328,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,80499765,80499765,lisa parker,lisaaiko,,,,[],False,46,33,6,Wed Oct 07 05:16:12 +0000 2009,3351,,,False,False,4594,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3702210880/baa5f5f15cfe862bd710b926806ceb44_normal.jpeg,https://pbs.twimg.com/profile_images/3702210880/baa5f5f15cfe862bd710b926806ceb44_normal.jpeg,https://pbs.twimg.com/profile_banners/80499765/1586668382,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 19:35:52 +0000 2015,570306133677760513,570306133677760513,@VirginAmerica What @dhepburn said.,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",570299878011752451,570299878011752451,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,35042624,35042624,ピート,cairdin,,"#science, #Irish music, #dogs, craft #beer, 焼き鳥, @SFGiants, @Warriors.",,[],False,542,1221,35,Fri Apr 24 21:13:57 +0000 2009,2949,,,True,False,16985,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1307168702941466624/qZ9izRhg_normal.jpg,https://pbs.twimg.com/profile_images/1307168702941466624/qZ9izRhg_normal.jpg,https://pbs.twimg.com/profile_banners/35042624/1607116438,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 22:26:53 +0000 2015,569986782567071744,569986782567071744,"@VirginAmerica @LadyGaga @CarrieUnderwood Sorry, Mary Martin had it first!",False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",569986173306851328,569986173306851328,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,569383533,569383533,Patrick Coleman,SocialPLC,"Twin Cities, Minn.","Host of @SMBMSP, 2019-2020. Journalist turned social media pro. 2013 Jake Wade Award. Also podcast, raise kids, sing, speak Spanish, etc.",,[],False,452,776,33,Wed May 02 18:08:19 +0000 2012,3493,,,False,False,1925,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/701979444534079490/Mbyu6e5g_normal.jpg,https://pbs.twimg.com/profile_images/701979444534079490/Mbyu6e5g_normal.jpg,https://pbs.twimg.com/profile_banners/569383533/1373125087,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 02:43:35 +0000 2015,570051381534396416,570051381534396416,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",570010226893725696,570010226893725696,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,34634508,34634508,Nicole Boedeker,Nicsplace,Central Texas,Saved by https://t.co/IbPye4x1Vt of 2.🌍traveler.Loyal friend.Avid reader.Great cook.Music lover.Singer of songs.Dreamer.Liver of life.Lover of laughter.🕆🇺🇸🇮🇪🇮🇱,,"[{'url': 'https://t.co/IbPye4x1Vt', 'expanded_url': 'http://Grace.Mom', 'display_url': 'Grace.Mom', 'indices': [9, 32]}]",False,734,1195,15,Thu Apr 23 15:04:33 +0000 2009,3784,,,True,False,13012,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1285695570598932480/hQ69r96i_normal.jpg,https://pbs.twimg.com/profile_images/1285695570598932480/hQ69r96i_normal.jpg,https://pbs.twimg.com/profile_banners/34634508/1454731197,970834,4D65A3,FFFFFF,2B3676,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 18:54:36 +0000 2015,569933360564342784,569933360564342784,@VirginAmerica I have no interesting flying with you after this. I will cancel my next four flights I planned.#neverflyvirginforbusiness,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569931201265442817,569931201265442817,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,48744978,48744978,another discontent,sadpleab,"Los Angeles, CA",I like my humor funfully offensive.,,[],False,16,80,0,Fri Jun 19 16:06:48 +0000 2009,219,,,False,False,204,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/821782776126971904/YTAK38HP_normal.jpg,https://pbs.twimg.com/profile_images/821782776126971904/YTAK38HP_normal.jpg,https://pbs.twimg.com/profile_banners/48744978/1469925342,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Tue Feb 24 05:10:41 +0000 2015,570088404156698625,570088404156698625,"@VirginAmerica help, left expensive headphones on flight 89 IAD to LAX today. Seat 2A. No one answering L&amp;F number at LAX!",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,15460267,15460267,Rob,Cuschoolie1,Washington DC,,,[],False,207,411,4,Wed Jul 16 21:52:18 +0000 2008,651,,,True,False,3628,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/890622062099869697/w_VoUN1a_normal.jpg,https://pbs.twimg.com/profile_images/890622062099869697/w_VoUN1a_normal.jpg,https://pbs.twimg.com/profile_banners/15460267/1411352379,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,,,Point,"[33.94209449, -118.40410103]",Point,"[-118.40410103, 33.94209449]",3b77caf94bfc81fe,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,city,Los Angeles,"Los Angeles, CA",US,United States,[],Polygon,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]",
Mon Feb 23 23:36:51 +0000 2015,570004391731847169,570004391731847169,@VirginAmerica wish you flew out of Atlanta... Soon?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,14250740,14250740,Vincent Vittorio,2v,Los Angeles California,"Husband & Father - Quirky, eccentric, unconventional, unorthodox, unusual, outlandish #documentary #filmmaker @lifeismymovie 🎥 using twitter like Insta",https://t.co/wbvRQKaZnK,[],False,990,295,52,Sat Mar 29 12:49:52 +0000 2008,5358,,,True,False,8352,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/902343202/twitt_normal.jpg,https://pbs.twimg.com/profile_images/902343202/twitt_normal.jpg,https://pbs.twimg.com/profile_banners/14250740/1428933070,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/wbvRQKaZnK', 'expanded_url': 'https://linktr.ee/vvittorio', 'display_url': 'linktr.ee/vvittorio', 'indices': [0, 23]}]"
